"charged_off","num_seq","maxDue","times_pastdue","annual_income","num_of_accounts","debt_to_income","risk_group","co_app","own_home","ach_billing_type_desc","ContactsMade_Inbound","ContactsMade_Outbound","Made_Promise","Trust","ach_billing","ach_onetime","ach_recurring","ach_none"
"0",11,10,0,34091.2,4,0.130516570044129,15,0,0,"Recurring",0,0,0,NA,0,0,1,0
"0",2,13,0,20340,7,0.130516570044129,16,0,1,"No ACH",4,0,0,NA,0,0,0,1
"0",8,12,0,97136,4,0.130516570044129,9,0,1,"Recurring",1,1,0,NA,0,0,1,0
"0",4,13,0,26640,8,0.130516570044129,1,1,1,"Recurring",2,4,0,NA,0,0,1,0
"0",3,10,0,135200,9,0.130516570044129,12,0,1,"No ACH",2,2,0,NA,0,0,0,1
"1",3,13,0,104000,12,0.130516570044129,13,0,1,"Recurring",0,2,0,NA,0,0,1,0
"0",4,3,0,54548,3,0.130516570044129,17,0,1,"Recurring",3,0,0,NA,0,0,1,0
"0",4,10,0,66177.28,7,0.130516570044129,5,0,1,"One-Time",1,0,0,NA,0,1,0,0
"0",5,13,0,88000,3,0.130516570044129,14,0,1,"One-Time",1,5,0,NA,0,1,0,0
"0",2,12,0,36000,5,0.130516570044129,13,0,1,"No ACH",2,0,0,NA,0,0,0,1
"1",2,12,0,69984,11,0.130516570044129,14,0,1,"No ACH",1,1,0,NA,0,0,0,1
"0",4,12,0,95004,5,0.130516570044129,4,0,1,"Recurring",1,3,0,NA,0,0,1,0
"0",4,12,0,33633.6,9,0.130516570044129,7,1,0,"Recurring",1,6,0,NA,0,0,1,0
"0",4,12,0,38800,6,0.130516570044129,16,0,0,"Recurring",1,1,0,NA,0,0,1,0
"0",2,12,0,86400,4,0.130516570044129,11,0,0,"No ACH",5,5,1,0.285714285714286,0,0,0,1
"1",3,12,0,25440,8,0.130516570044129,18,0,1,"Recurring",1,0,0,NA,0,0,1,0
"0",7,12,0,110000,8,0.130516570044129,2,0,1,"Recurring",1,3,0,NA,0,0,1,0
"1",3,12,0,59800,4,0.130516570044129,6,0,1,"Recurring",0,6,0,NA,0,0,1,0
"0",4,12,0,44400,8,0.130516570044129,15,1,1,"One-Time",1,1,0,NA,0,1,0,0
"1",4,13,0,41600,4,0.130516570044129,15,0,0,"Recurring",0,0,0,NA,0,0,1,0
"0",5,20,0,84061.12,7,0.130516570044129,6,0,1,"Recurring",6,0,0,NA,0,0,1,0
"1",2,13,0,39132,6,0.130516570044129,18,0,1,"No ACH",4,2,0,NA,0,0,0,1
"0",5,4,0,25440,10,0.130516570044129,8,0,1,"Recurring",1,0,0,NA,0,0,1,0
"0",3,2,0,52000,4,0.130516570044129,11,0,1,"No ACH",1,1,0,NA,0,0,0,1
"0",2,12,0,60000,2,0.130516570044129,9,1,0,"No ACH",2,0,0,NA,0,0,0,1
"1",3,12,0,31200,3,0.130516570044129,17,0,0,"One-Time",2,1,0,NA,0,1,0,0
"0",6,10,0,65353.6,11,0.130516570044129,17,0,1,"Recurring",1,2,0,NA,0,0,1,0
"0",5,13,0,41600,11,0.130516570044129,16,1,1,"Recurring",1,0,0,NA,0,0,1,0
"1",3,10,0,33997.6,8,0.130516570044129,16,0,1,"No ACH",0,1,0,NA,0,0,0,1
"1",4,43,0,53999.4,8,0.130516570044129,8,0,0,"One-Time",4,0,0,NA,0,1,0,0
"1",3,13,0,34190,5,0.130516570044129,10,0,0,"Recurring",0,0,0,NA,0,0,1,0
"1",6,13,0,85000,3,0.130516570044129,13,0,0,"Recurring",1,5,0,NA,0,0,1,0
"0",3,12,0,21600,5,0.130516570044129,16,0,0,"One-Time",8,1,1,1,0,1,0,0
"1",4,12,0,28600,5,0.130516570044129,17,0,0,"Recurring",0,0,0,NA,0,0,1,0
"0",3,12,0,59800,14,0.130516570044129,11,0,1,"Recurring",3,0,0,NA,0,0,1,0
"0",3,12,0,68250,6,0.130516570044129,6,0,1,"Recurring",0,1,0,NA,0,0,1,0
"0",7,3,0,25000,12,0.130516570044129,18,0,0,"One-Time",10,1,0,NA,0,1,0,0
"1",5,13,0,45600,5,0.130516570044129,7,0,0,"Recurring",0,1,0,NA,0,0,1,0
"0",2,12,0,41999.88,7,0.130516570044129,9,0,0,"No ACH",2,0,0,NA,0,0,0,1
"1",5,13,0,90003.96,4,0.130516570044129,17,0,1,"Recurring",0,3,0,NA,0,0,1,0
"0",3,13,0,90000,4,0.130516570044129,15,0,1,"Recurring",1,4,0,NA,0,0,1,0
"0",2,13,0,97992,13,0.130516570044129,15,0,1,"No ACH",0,3,0,NA,0,0,0,1
"0",4,10,0,55200,4,0.130516570044129,5,0,1,"Recurring",0,2,0,NA,0,0,1,0
"1",2,12,0,36000,6,0.130516570044129,15,1,1,"No ACH",2,0,0,NA,0,0,0,1
"0",3,13,0,76800,9,0.130516570044129,17,0,1,"Recurring",3,0,0,NA,0,0,1,0
"0",5,12,0,52800,3,0.130516570044129,14,0,1,"One-Time",6,2,0,NA,0,1,0,0
"0",2,12,0,99200,8,0.130516570044129,13,0,1,"No ACH",5,1,0,NA,0,0,0,1
"1",3,12,0,56568,6,0.130516570044129,7,0,1,"Recurring",2,6,0,NA,0,0,1,0
"0",3,6,0,52000,3,0.130516570044129,7,0,0,"No ACH",1,0,0,NA,0,0,0,1
"1",4,10,0,45500,7,0.130516570044129,11,0,1,"Recurring",1,1,0,NA,0,0,1,0
"0",3,10,0,41600,5,0.130516570044129,12,1,0,"No ACH",10,0,0,NA,0,0,0,1
"0",3,10,0,46800,12,0.130516570044129,5,0,0,"No ACH",0,1,0,NA,0,0,0,1
"0",3,10,0,32838,4,0.130516570044129,13,0,1,"No ACH",2,5,0,NA,0,0,0,1
"0",2,13,0,30751.76,8,0.130516570044129,13,0,0,"No ACH",3,1,0,NA,0,0,0,1
"0",3,12,0,21000,3,0.130516570044129,17,0,0,"Recurring",2,0,0,NA,0,0,1,0
"0",2,13,0,67164,5,0.130516570044129,9,0,1,"No ACH",1,0,0,NA,0,0,0,1
"0",5,5,0,58692,9,0.130516570044129,12,1,1,"Recurring",1,1,0,NA,0,0,1,0
"0",8,10,0,80600,4,0.130516570044129,3,0,1,"Recurring",1,3,0,NA,0,0,1,0
"0",4,12,0,59800,5,0.130516570044129,4,0,1,"One-Time",10,2,0,NA,0,1,0,0
"1",2,13,0,25000,3,0.130516570044129,15,0,1,"No ACH",0,0,0,NA,0,0,0,1
"0",3,12,0,49100,6,0.130516570044129,8,0,1,"No ACH",2,1,0,NA,0,0,0,1
"0",6,13,0,79300,4,0.130516570044129,11,0,1,"Recurring",0,0,0,NA,0,0,1,0
"1",5,12,0,31200,5,0.130516570044129,16,0,1,"Recurring",1,0,0,NA,0,0,1,0
"1",5,13,0,31200,5,0.130516570044129,16,0,1,"Recurring",0,1,0,NA,0,0,1,0
"0",5,13,0,114998,4,0.130516570044129,9,0,1,"One-Time",3,10,0,NA,0,1,0,0
"1",3,13,0,49200,8,0.130516570044129,18,0,1,"Recurring",0,0,0,NA,0,0,1,0
"0",3,10,0,55224,10,0.130516570044129,18,0,0,"No ACH",8,0,0,NA,0,0,0,1
"1",4,12,0,63600.03,6,0.130516570044129,9,0,1,"Recurring",0,1,0,NA,0,0,1,0
"0",3,13,0,14400,12,0.130516570044129,17,0,1,"One-Time",0,0,0,NA,0,1,0,0
"0",3,10,0,108940,5,0.130516570044129,16,0,1,"No ACH",3,0,0,NA,0,0,0,1
"1",3,12,0,56275.24,16,0.130516570044129,11,0,1,"Recurring",0,1,0,NA,0,0,1,0
"0",3,10,0,78000,4,0.130516570044129,7,0,1,"No ACH",3,1,0,NA,0,0,0,1
"0",3,10,0,76336,6,0.130516570044129,7,0,0,"No ACH",1,0,0,NA,0,0,0,1
"0",3,10,0,62400,6,0.130516570044129,17,0,1,"No ACH",2,0,0,NA,0,0,0,1
"0",4,10,0,58240,9,0.130516570044129,12,0,0,"Recurring",10,1,1,0.666666666666667,0,0,1,0
"1",3,10,0,38000,8,0.130516570044129,13,0,1,"No ACH",3,1,0,NA,0,0,0,1
"0",3,1,0,32808,13,0.130516570044129,9,0,0,"No ACH",8,0,0,NA,0,0,0,1
"0",3,13,0,52000,6,0.130516570044129,13,1,1,"One-Time",3,1,0,NA,0,1,0,0
"0",3,12,0,104000,11,0.130516570044129,14,0,1,"No ACH",3,0,0,NA,0,0,0,1
"1",3,10,0,41600,5,0.130516570044129,17,1,1,"No ACH",0,0,0,NA,0,0,0,1
"1",3,12,0,93142.4,5,0.130516570044129,16,0,0,"No ACH",1,0,0,NA,0,0,0,1
"0",2,13,0,34320,8,0.130516570044129,16,0,1,"No ACH",5,0,0,NA,0,0,0,1
"0",3,10,0,65988,7,0.130516570044129,10,0,1,"No ACH",2,0,0,NA,0,0,0,1
"0",2,12,0,31680,9,0.130516570044129,10,1,1,"No ACH",0,1,0,NA,0,0,0,1
"0",3,10,0,127296,4,0.130516570044129,13,0,0,"No ACH",7,0,0,NA,0,0,0,1
"0",3,13,0,57200,5,0.130516570044129,16,0,1,"No ACH",2,0,0,NA,0,0,0,1
"0",5,10,0,63154,5,0.130516570044129,18,0,0,"Recurring",0,1,0,NA,0,0,1,0
"1",3,13,0,53940,10,0.130516570044129,14,0,0,"No ACH",2,1,0,NA,0,0,0,1
"1",3,13,0,61516,2,0.130516570044129,16,0,0,"Recurring",1,3,0,NA,0,0,1,0
"0",4,13,0,39520,11,0.130516570044129,15,0,1,"Recurring",2,0,1,1,0,0,1,0
"1",3,13,0,24000,7,0.130516570044129,9,0,1,"Recurring",0,2,0,NA,0,0,1,0
"0",3,13,0,55200,2,0.130516570044129,12,0,0,"Recurring",1,0,0,NA,0,0,1,0
"0",4,13,0,36400,2,0.130516570044129,11,0,0,"Recurring",3,0,0,NA,0,0,1,0
"0",2,13,0,54080,4,0.130516570044129,9,0,1,"No ACH",3,0,0,NA,0,0,0,1
"0",2,12,0,31059.96,4,0.130516570044129,13,0,0,"No ACH",2,1,1,1,0,0,0,1
"0",4,2,0,69804,5,0.130516570044129,17,0,1,"Recurring",1,1,0,NA,0,0,1,0
"0",3,10,0,104000,11,0.130516570044129,3,0,1,"No ACH",1,1,0,NA,0,0,0,1
"0",2,13,0,46124,9,0.130516570044129,15,0,1,"No ACH",0,0,0,NA,0,0,0,1
"1",4,10,0,50102,4,0.130516570044129,15,0,1,"Recurring",1,0,0,NA,0,0,1,0
"1",3,12,0,60500,4,0.130516570044129,16,0,1,"One-Time",0,1,0,NA,0,1,0,0
"0",2,13,0,102000,4,0.130516570044129,10,0,0,"No ACH",1,0,0,NA,0,0,0,1
"0",3,10,0,59800,4,0.130516570044129,3,0,1,"No ACH",3,0,0,NA,0,0,0,1
"0",3,12,0,15600,4,0.130516570044129,13,0,1,"Recurring",3,0,0,NA,0,0,1,0
"0",2,12,0,15180,7,0.130516570044129,9,1,1,"No ACH",0,2,0,NA,0,0,0,1
"0",2,13,0,60228,17,0.130516570044129,15,0,1,"No ACH",1,1,0,NA,0,0,0,1
"0",2,13,0,55992,6,0.130516570044129,8,0,1,"No ACH",1,1,0,NA,0,0,0,1
"0",2,12,0,36000,4,0.130516570044129,6,0,1,"No ACH",0,1,0,NA,0,0,0,1
"0",2,12,0,78000,10,0.130516570044129,5,0,0,"No ACH",1,0,0,NA,0,0,0,1
"0",3,2,0,34200,3,0.130516570044129,14,0,1,"No ACH",2,0,0,NA,0,0,0,1
"0",3,13,0,125820,5,0.130516570044129,4,1,1,"Recurring",1,6,0,NA,0,0,1,0
"0",3,13,0,110000,4,0.130516570044129,6,0,1,"No ACH",3,0,0,NA,0,0,0,1
